,I1,I2,V1,V2,a1,a2,b1,b2,gammaTuple,harmonic,power,Pin,Pout,Gain,Pdc1,Pdc2,PAE,drainEff,Load Gamma,r,x
690,1.55e-07,0.054793,-0.3,3.0,(0.12604+2.8082e-10j),(-0.063961-0.24367j),(-0.030645-0.15373j),(-0.24258+0.34271j),"(26,)",1,6,6.3778719563770645,17.51391213255097,11.136040176173907,-4.65e-08,0.164379,36.961859301978954,34.319810340432774,(-0.3856740633163182+0.45962421370626033j),-0.3856740633163182,0.45962421370626033
691,,,,,(1.7578e-09-1.1186e-09j),(4.3157e-09-6.5299e-09j),(0.014365+0.0032096j),(0.054237-0.011044j),"(26,)",2,6,-9.652617662416445,1.8520519877088844,11.50466965012533,,,,,(9.994275599470514e-08-1.0004484397725678e-07j),9.994275599470514e-08,-1.0004484397725678e-07
692,,,,,(1.8225e-10+6.96e-10j),(1.0402e-09+2.2499e-09j),(-0.002571+0.0043883j),(-0.0060572+0.016448j),"(26,)",3,6,-18.882802743303127,-8.135714978785902,10.747087764517225,,,,,(9.994472537081633e-08-1.0004773775024978e-07j),9.994472537081633e-08,-1.0004773775024978e-07
693,2.0728e-07,0.056988,-0.3,3.0,(0.14142+9.9372e-11j),(-0.064897-0.257j),(-0.030495-0.17093j),(-0.25859+0.35818j),"(26,)",1,7,7.053245073657399,17.955361976234844,10.902116902577443,-6.2184e-08,0.170964,39.49617270770454,36.52847379886994,(-0.38568297251539885+0.4596313581516472j),-0.38568297251539885,0.4596313581516472
694,,,,,(1.912e-09-1.2844e-09j),(4.5849e-09-7.3598e-09j),(0.016004+0.0031268j),(0.059734-0.013845j),"(26,)",2,7,-8.763036646435786,2.741387654135318,11.504424300571102,,,,,(9.994344685009178e-08-1.000449154310858e-07j),9.994344685009178e-08,-1.000449154310858e-07
695,,,,,(6.2694e-11+8.2899e-10j),(7.1909e-10+2.7768e-09j),(-0.0038347+0.0044648j),(-0.010298+0.017475j),"(26,)",3,7,-17.614600970666405,-6.867399205927968,10.747201764738438,,,,,(9.994397094976586e-08-1.0004652433995359e-07j),9.994397094976586e-08,-1.0004652433995359e-07
696,2.8204e-07,0.05854,-0.3,3.0,(0.15868-1.534e-10j),(-0.065195-0.26712j),(-0.02939-0.18957j),(-0.27119+0.3694j),"(26,)",1,8,7.642215253775117,18.273592352904558,10.631377099129441,-8.4612e-08,0.17562,41.57217522918802,38.26355018648218,(-0.38568452806690007+0.45963396634126324j),-0.38568452806690007,0.45963396634126324
697,,,,,(2.003e-09-1.4667e-09j),(4.6229e-09-8.099e-09j),(0.017328+0.0026987j),(0.063623-0.017349j),"(26,)",2,8,-8.131247624958453,3.373468223717934,11.504715848676385,,,,,(9.994134681664592e-08-1.0004428546403046e-07j),9.994134681664592e-08,-1.0004428546403046e-07
698,,,,,(-1.0402e-10+9.8618e-10j),(2.4925e-10+3.4104e-09j),(-0.0054524+0.0044159j),(-0.015816+0.018291j),"(26,)",3,8,-16.08810405850814,-5.340920464014312,10.747183594493832,,,,,(9.994327872547797e-08-1.0004662928883932e-07j),9.994327872547797e-08,-1.0004662928883932e-07
699,3.7634e-07,0.059049,-0.3,3.0,(0.17804-4.7749e-10j),(-0.063931-0.27148j),(-0.026711-0.20959j),(-0.27811+0.37246j),"(26,)",1,9,8.110118012558871,18.397389873013424,10.287271860454554,-1.1290199999999999e-07,0.177147,42.68383448774182,39.03059621077411,(-0.3856850287093019+0.4596301974288352j),-0.3856850287093019,0.4596301974288352
700,,,,,(1.9537e-09-1.5874e-09j),(4.2641e-09-8.4483e-09j),(0.017702+0.0018347j),(0.063577-0.02089j),"(26,)",2,9,-8.003450070513482,3.50095506597372,11.504405136487204,,,,,(9.994216045090774e-08-1.0004417113390908e-07j),9.994216045090774e-08,-1.0004417113390908e-07
701,,,,,(-3.2413e-10+1.2073e-09j),(-3.6262e-10+4.2922e-09j),(-0.0076546+0.0044185j),(-0.023286+0.019637j),"(26,)",3,9,-14.082897575755688,-3.335524271891177,10.74737330386451,,,,,(9.99406630319431e-08-1.0004574422578944e-07j),9.99406630319431e-08,-1.0004574422578944e-07
702,1.376e-08,0.039713,-0.3,3.0,(0.070879+2.3968e-09j),(-0.13099-0.13304j),(-0.041626-0.088547j),(-0.13369+0.28099j),"(27,)",1,1,3.5693008859831137,14.91154125026476,11.342240364281647,-4.128e-09,0.119139,27.916902502119378,26.007593860952344,(-0.20521724287322238+0.563811855225172j),-0.20521724287322238,0.563811855225172
703,,,,,(3.457e-10-6.5134e-10j),(1.8325e-10-2.7671e-09j),(0.0049849-0.0015314j),(0.014759-0.012913j),"(27,)",2,1,-18.66550291304398,-7.160504714860069,11.504998198183909,,,,,(9.994483254377935e-08-1.0004149179227438e-07j),9.994483254377935e-08,-1.0004149179227438e-07
704,,,,,(1.2928e-10+7.5876e-11j),(4.8484e-10+1.7872e-10j),(0.00026705+0.0010261j),(0.001529+0.0033188j),"(27,)",3,1,-32.50187607453961,-21.754747454984376,10.747128619555237,,,,,(9.994224594442952e-08-1.0004468661894878e-07j),9.994224594442952e-08,-1.0004468661894878e-07
705,2.7616e-08,0.041147,-0.3,3.0,(0.079527+2.4119e-09j),(-0.13891-0.14548j),(-0.044007-0.099398j),(-0.14867+0.30048j),"(27,)",1,2,4.387032787845516,15.558835713407774,11.17180292556226,-8.2848e-09,0.12344100000000001,31.360170252995356,29.13561166873243,(-0.20519508540396084+0.5638190673156511j),-0.20519508540396084,0.5638190673156511
706,,,,,(4.3384e-10-8.7365e-10j),(1.4554e-10-3.6646e-09j),(0.0065367-0.0021988j),(0.019061-0.017587j),"(27,)",2,2,-16.23759219052798,-4.732574490361184,11.505017700166798,,,,,(9.994206147387271e-08-1.0004296547185353e-07j),9.994206147387271e-08,-1.0004296547185353e-07
707,,,,,(1.4369e-10+1.219e-10j),(5.6153e-10+3.2602e-10j),(0.00010879+0.0013278j),(0.0011754+0.0044386j),"(27,)",3,2,-30.51859017035536,-19.771030432758202,10.747559737597154,,,,,(9.994408799459413e-08-1.0004409475311e-07j),9.994408799459413e-08,-1.0004409475311e-07
708,4.6601e-08,0.042544,-0.3,3.0,(0.089231+2.3976e-09j),(-0.14613-0.15728j),(-0.045938-0.11121j),(-0.16303+0.31852j),"(27,)",1,3,5.129372553113027,16.124807829262274,10.995435276149248,-1.39803e-08,0.127632,34.65376574174188,32.10119562492166,(-0.2052056378034691+0.5638097297849415j),-0.2052056378034691,0.5638097297849415
709,,,,,(5.3172e-10-1.1396e-09j),(7.3971e-11-4.7256e-09j),(0.0083531-0.0030352j),(0.024011-0.023247j),"(27,)",2,3,-14.034759233852743,-2.5299582383363632,11.50480099551638,,,,,(9.994362141967661e-08-1.0004625516874673e-07j),9.994362141967661e-08,-1.0004625516874673e-07
710,,,,,(1.2277e-10+1.7908e-10j),(5.252e-10+5.3257e-10j),(-0.0002817+0.0015086j),(-3.9526e-05+0.0052892j),"(27,)",3,3,-29.289968831530423,-18.542257645562636,10.74771118596779,,,,,(9.994246365868206e-08-1.0004354643775487e-07j),9.994246365868206e-08,-1.0004354643775487e-07
711,7.0525e-08,0.043802,-0.3,3.0,(0.10012+2.3441e-09j),(-0.15291-0.16816j),(-0.047432-0.124j),(-0.1762+0.33534j),"(27,)",1,4,5.798853138435945,16.62002361256023,10.821170474124287,-2.11575e-08,0.131406,37.83764901298268,34.945170654308036,(-0.20521369086900623+0.563811809897772j),-0.20521369086900623,0.563811809897772
712,,,,,(6.3717e-10-1.4437e-09j),(-3.0504e-11-5.9291e-09j),(0.010398-0.0040249j),(0.02951-0.029785j),"(27,)",2,4,-12.064951984234176,-0.5601450319707799,11.504806952263396,,,,,(9.994279702943651e-08-1.0004418131068229e-07j),9.994279702943651e-08,-1.0004418131068229e-07
713,,,,,(6.1497e-11+2.3966e-10j),(3.549e-10+7.7474e-10j),(-0.00088917+0.0015055j),(-0.0021022+0.0056475j),"(27,)",3,4,-28.157127448925813,-17.40961873141426,10.747508717511556,,,,,(9.994281082964563e-08-1.0004422787535741e-07j),9.994281082964563e-08,-1.0004422787535741e-07
714,1.0131e-07,0.044882,-0.3,3.0,(0.11233+2.2895e-09j),(-0.15935-0.17793j),(-0.048464-0.13784j),(-0.18783+0.35099j),"(27,)",1,5,6.400138962591173,17.05104665175809,10.650907689166916,-3.0393e-08,0.134646,40.904734487470854,37.662679024998894,(-0.20521298090566722+0.5638199213752855j),-0.20521298090566722,0.5638199213752855
715,,,,,(7.5132e-10-1.7707e-09j),(-1.4792e-10-7.2402e-09j),(0.012623-0.0051092j),(0.035482-0.036925j),"(27,)",2,5,-10.328170836544652,1.1767356915906009,11.504906528135253,,,,,(9.994398040943088e-08-1.0004420617162969e-07j),9.994398040943088e-08,-1.0004420617162969e-07
716,,,,,(-3.5633e-11+3.0081e-10j),(6.1934e-11+1.0421e-09j),(-0.0016827+0.0013252j),(-0.0049038+0.0055178j),"(27,)",3,5,-26.394412016902443,-15.646863189213745,10.747548827688698,,,,,(9.994587053194335e-08-1.0004867155651595e-07j),9.994587053194335e-08,-1.0004867155651595e-07
717,1.5177e-07,0.045732,-0.3,3.0,(0.12604+2.2052e-09j),(-0.16545-0.18654j),(-0.049003-0.15288j),(-0.19783+0.36545j),"(27,)",1,6,6.940567999173628,17.42409062371323,10.483522624539601,-4.553099999999999e-08,0.137196,43.88139745655849,40.277973592524546,(-0.2052231459331621+0.5638234914761459j),-0.2052231459331621,0.5638234914761459
718,,,,,(8.7129e-10-2.1255e-09j),(-2.807e-10-8.6202e-09j),(0.014959-0.0062668j),(0.041723-0.044486j),"(27,)",2,6,-8.810008307952948,2.6949110344286713,11.50491934238162,,,,,(9.994227629068199e-08-1.0004476899869905e-07j),9.994227629068199e-08,-1.0004476899869905e-07
719,,,,,(-1.5972e-10+3.6728e-10j),(-3.1784e-10+1.3416e-09j),(-0.0026322+0.0010365j),(-0.0083005+0.0051151j),"(27,)",3,6,-23.9778753890354,-13.230205437904257,10.747669951131144,,,,,(9.994103097273733e-08-1.0004115805931583e-07j),9.994103097273733e-08,-1.0004115805931583e-07
720,2.2419e-07,0.046345,-0.3,3.0,(0.14142+2.114e-09j),(-0.17108-0.19382j),(-0.048962-0.16927j),(-0.20603+0.37842j),"(27,)",1,7,7.423320443401255,17.73843098802849,10.315110544627238,-6.725699999999999e-08,0.139035,46.70244630632574,42.728628942352636,(-0.20521271339246713+0.5638179148571694j),-0.20521271339246713,0.5638179148571694
721,,,,,(9.8535e-10-2.4747e-09j),(-4.2549e-10-9.9973e-09j),(0.017282-0.0074433j),(0.047889-0.052093j),"(27,)",2,7,-7.519405716707402,3.9855080240712235,11.504913740778624,,,,,(9.994195395166016e-08-1.0004434823855514e-07j),9.994195395166016e-08,-1.0004434823855514e-07
722,,,,,(-3.0727e-10+4.4249e-10j),(-7.7286e-10+1.6885e-09j),(-0.0037496+0.00067652j),(-0.01231+0.0045725j),"(27,)",3,7,-21.391477497840683,-10.6438226952801,10.747654802560579,,,,,(9.994309582716723e-08-1.000414455183004e-07j),9.994309582716723e-08,-1.000414455183004e-07
723,3.1669e-07,0.046714,-0.3,3.0,(0.15868+1.9625e-09j),(-0.17604-0.19966j),(-0.048233-0.18721j),(-0.21235+0.38952j),"(27,)",1,8,7.85139842627951,17.992169844031526,10.140771417752015,-9.5007e-08,0.140142,49.292438986527934,44.94161482639037,(-0.20521190531718955+0.5638137915745154j),-0.20521190531718955,0.5638137915745154
724,,,,,(1.0856e-09-2.8069e-09j),(-5.9115e-10-1.1311e-08j),(0.019479-0.0086138j),(0.053631-0.059486j),"(27,)",2,8,-6.44329193121146,5.061577527453044,11.504869458664505,,,,,(9.994627242044274e-08-1.0004654097066141e-07j),9.994627242044274e-08,-1.0004654097066141e-07
725,,,,,(-4.7798e-10+5.3496e-10j),(-1.2952e-09+2.1073e-09j),(-0.005067+0.00028736j),(-0.017016+0.0040523j),"(27,)",3,8,-18.901336256018936,-8.15357690822322,10.747759347795716,,,,,(9.99411562891996e-08-1.0004163448338485e-07j),9.99411562891996e-08,-1.0004163448338485e-07
726,4.2208e-07,0.046771,-0.3,3.0,(0.17804+1.7631e-09j),(-0.17998-0.2039j),(-0.046666-0.20693j),(-0.21675+0.3981j),"(27,)",1,9,8.228052807787167,18.178830818529324,9.950778010742155,-1.2662399999999998e-07,0.140313,51.597379058248336,46.85815359232572,(-0.20520329401954493+0.5638226927373432j),-0.20520329401954493,0.5638226927373432
727,,,,,(1.1583e-09-3.126e-09j),(-8.325e-10-1.2508e-08j),(0.021423-0.0098397j),(0.058417-0.066678j),"(27,)",2,9,-5.561390955708533,5.943097487703688,11.504488443412221,,,,,(9.99396976897443e-08-1.0004315246320813e-07j),9.99396976897443e-08,-1.0004315246320813e-07
728,,,,,(-6.6796e-10+6.5349e-10j),(-1.8677e-09+2.6237e-09j),(-0.0066076-7.2001e-05j),(-0.022461+0.0037688j),"(27,)",3,9,-16.608909424774826,-5.86113434161311,10.747775083161716,,,,,(9.993941168052187e-08-1.0004222186271534e-07j),9.993941168052187e-08,-1.0004222186271534e-07
729,3.384e-09,0.035031,-0.3,3.0,(0.070879+4.8343e-09j),(-0.17663-0.054j),(-0.055379-0.077939j),(-0.089999+0.29438j),"(28,)",1,1,3.1360242252045065,14.81766777140235,11.681643546197842,-1.0152e-09,0.10509299999999999,30.812107477186856,28.85313365352592,(3.556375246291755e-08+0.6000067830671169j),3.556375246291755e-08,0.6000067830671169
730,,,,,(-2.0245e-10-6.1654e-10j),(-1.6409e-09-1.8041e-09j),(0.0020709-0.0040916j),(0.00082461-0.017226j),"(28,)",2,1,-19.78194494520495,-8.276670432814386,11.505274512390562,,,,,(9.994222984422631e-08-1.0004141194426143e-07j),9.994222984422631e-08,-1.0004141194426143e-07
731,,,,,(-9.7746e-11+1.4022e-10j),(-2.4618e-10+5.3546e-10j),(-0.0011905+0.00021274j),(-0.0039092+0.0014445j),"(28,)",3,1,-31.35919701800262,-20.612695607861824,10.746501410140798,,,,,(9.99422133551916e-08-1.0004437552655934e-07j),9.99422133551916e-08,-1.0004437552655934e-07
732,1.1525e-08,0.034673,-0.3,3.0,(0.079527+4.9816e-09j),(-0.18677-0.059106j),(-0.057932-0.087652j),(-0.09851+0.31129j),"(28,)",1,2,3.7240066986889513,15.32939851034173,11.60539181165278,-3.4575e-09,0.104019,35.062622243532424,32.79647567463637,(-3.696238178648852e-06+0.5999883199473898j),-3.696238178648852e-06,0.5999883199473898
733,,,,,(-3e-10-8.6463e-10j),(-2.3615e-09-2.5033e-09j),(0.0028169-0.005826j),(0.00072147-0.024325j),"(28,)",2,2,-16.790523428563397,-5.285424201565827,11.505099226997569,,,,,(9.994327622744696e-08-1.000454707296944e-07j),9.994327622744696e-08,-1.000454707296944e-07
734,,,,,(-1.7781e-10+1.9943e-10j),(-4.816e-10+7.8483e-10j),(-0.0018864+0.00010835j),(-0.0063333+0.001513j),"(28,)",3,2,-27.483320146727664,-16.736655946772064,10.7466641999556,,,,,(9.994290737940017e-08-1.0004521831193336e-07j),9.994290737940017e-08,-1.0004521831193336e-07
735,2.6204e-08,0.034395,-0.3,3.0,(0.089231+5.0477e-09j),(-0.19545-0.064534j),(-0.059802-0.098616j),(-0.10756+0.32575j),"(28,)",1,3,4.2644808880051315,15.758623049097519,11.49414216109239,-7.8612e-09,0.103185,39.083248409652555,36.49603936812522,(5.5360956106703726e-06+0.599998172026266j),5.5360956106703726e-06,0.599998172026266
736,,,,,(-3.7243e-10-1.1827e-09j),(-3.1004e-09-3.481e-09j),(0.0040401-0.0077794j),(0.0019199-0.032909j),"(28,)",2,3,-14.154343178184249,-2.6492500567283757,11.505093121455872,,,,,(9.994013125826513e-08-1.0004178364589454e-07j),9.994013125826513e-08,-1.0004178364589454e-07
737,,,,,(-2.5429e-10+2.5644e-10j),(-7.0609e-10+1.0259e-09j),(-0.0025555+1.2679e-05j),(-0.0086614+0.0015949j),"(28,)",3,3,-24.860675346016315,-14.113722841852812,10.746952504163502,,,,,(9.99430175558002e-08-1.0004166546981484e-07j),9.99430175558002e-08,-1.0004166546981484e-07
738,4.8658e-08,0.034209,-0.3,3.0,(0.10012+5.0266e-09j),(-0.20291-0.070016j),(-0.061043-0.11085j),(-0.11669+0.33819j),"(28,)",1,4,4.763936328728129,16.123298550889153,11.359362222161023,-1.4597399999999998e-08,0.10262700000000001,42.8270726967562,39.908758827598966,(-8.93154655792833e-06+0.599991254094349j),-8.93154655792833e-06,0.599991254094349
739,,,,,(-4.077e-10-1.5438e-09j),(-3.775e-09-4.6682e-09j),(0.0056745-0.0097597j),(0.0044881-0.042217j),"(28,)",2,4,-11.956843823191093,-0.45174448337322404,11.505099339817868,,,,,(9.994064021040237e-08-1.0004366931161161e-07j),9.994064021040237e-08,-1.0004366931161161e-07
740,,,,,(-3.3135e-10+3.2303e-10j),(-9.2694e-10+1.2987e-09j),(-0.0032738-3.9756e-05j),(-0.01113+0.0018533j),"(28,)",3,4,-22.708616666339584,-11.961619481921328,10.746997184418255,,,,,(9.994156716450554e-08-1.0004297336693819e-07j),9.994156716450554e-08,-1.0004297336693819e-07
741,8.8796e-08,0.034033,-0.3,3.0,(0.11233+4.9767e-09j),(-0.20946-0.075145j),(-0.061713-0.12432j),(-0.12524+0.34911j),"(28,)",1,5,5.215256277269079,16.43662799869864,11.22137172142956,-2.6638799999999997e-08,0.102099,46.37093161735176,43.11628276231891,(-8.000343133327376e-06+0.5999856834893703j),-8.000343133327376e-06,0.5999856834893703
742,,,,,(-4.0707e-10-1.9182e-09j),(-4.3542e-09-5.9559e-09j),(0.0075494-0.01164j),(0.0080353-0.05155j),"(28,)",2,5,-10.166375257287841,1.3385310671013226,11.504906324389164,,,,,(9.994213273726978e-08-1.0004393829648465e-07j),9.994213273726978e-08,-1.0004393829648465e-07
743,,,,,(-4.2268e-10+4.059e-10j),(-1.1866e-09+1.6334e-09j),(-0.0041417-8.4927e-05j),(-0.014102+0.0022273j),"(28,)",3,5,-20.664901505485936,-9.917677094679286,10.747224410806648,,,,,(9.994494402520776e-08-1.0004202426412245e-07j),9.994494402520776e-08,-1.0004202426412245e-07
744,1.4755e-07,0.03384,-0.3,3.0,(0.12604+4.8678e-09j),(-0.21526-0.079719j),(-0.061829-0.13911j),(-0.13286+0.35877j),"(28,)",1,6,5.6159837476434795,16.705969789522097,11.08998604187862,-4.4265e-08,0.10152,49.72618286052007,46.13657699911347,(-9.168894973153854e-06+0.5999978208305771j),-9.168894973153854e-06,0.5999978208305771
745,,,,,(-3.8225e-10-2.2895e-09j),(-4.8383e-09-7.2694e-09j),(0.0095333-0.01337j),(0.012187-0.060536j),"(28,)",2,6,-8.702445354281714,2.8025164632731463,11.50496181755486,,,,,(9.994309394515268e-08-1.0004470870076607e-07j),9.994309394515268e-08,-1.0004470870076607e-07
746,,,,,(-5.336e-10+5.0182e-10j),(-1.5041e-09+2.0279e-09j),(-0.0051782-0.00015761j),(-0.017663+0.0026104j),"(28,)",3,6,-18.72270200237881,-7.975174629093673,10.747527373285138,,,,,(9.994031521570579e-08-1.0004052545778867e-07j),9.994031521570579e-08,-1.0004052545778867e-07
747,2.262e-07,0.033615,-0.3,3.0,(0.14142+4.7546e-09j),(-0.22041-0.083594j),(-0.061391-0.15534j),(-0.13932+0.36736j),"(28,)",1,7,5.965835762686065,16.93704561362805,10.971209850941985,-6.786e-08,0.10084499999999999,52.90032284446428,48.9835425970549,(-1.0174948688637082e-05+0.5999875260612241j),-1.0174948688637082e-05,0.5999875260612241
748,,,,,(-3.4311e-10-2.6453e-09j),(-5.2379e-09-8.5541e-09j),(0.011523-0.014933j),(0.016617-0.068956j),"(28,)",2,7,-7.498557670685439,4.006290370676984,11.504848041362424,,,,,(9.994292902355439e-08-1.0004425505517144e-07j),9.994292902355439e-08,-1.0004425505517144e-07
749,,,,,(-6.6562e-10+6.1093e-10j),(-1.8857e-09+2.4781e-09j),(-0.0063834-0.00027298j),(-0.021822+0.0029511j),"(28,)",3,7,-16.901323805660475,-6.153700417771101,10.747623387889377,,,,,(9.994225467096897e-08-1.0004401119239774e-07j),9.994225467096897e-08,-1.0004401119239774e-07
750,3.1947e-07,0.033361,-0.3,3.0,(0.15868+4.6041e-09j),(-0.22497-0.086608j),(-0.060373-0.17314j),(-0.14435+0.37496j),"(28,)",1,8,6.254676335461963,17.131522057106444,10.876845721644482,-9.584099999999999e-08,0.100083,55.83490396221135,51.616896743702725,(-7.196841681087472e-07+0.5999842753531301j),-7.196841681087472e-07,0.5999842753531301
751,,,,,(-2.9023e-10-2.9707e-09j),(-5.5715e-09-9.7478e-09j),(0.013398-0.016318j),(0.020922-0.076591j),"(28,)",2,8,-6.5190597869534574,4.985801025418081,11.504860812371538,,,,,(9.994220894316144e-08-1.0004427276715049e-07j),9.994220894316144e-08,-1.0004427276715049e-07
752,,,,,(-8.2062e-10+7.2752e-10j),(-2.3407e-09+2.9659e-09j),(-0.0077383-0.00046798j),(-0.026536+0.0031124j),"(28,)",3,8,-15.221534123853091,-4.474252647283393,10.747281476569698,,,,,(9.994291402182639e-08-1.0004664133247165e-07j),9.994291402182639e-08,-1.0004664133247165e-07
753,4.2607e-07,0.033049,-0.3,3.0,(0.17804+4.3815e-09j),(-0.22894-0.088816j),(-0.058739-0.19278j),(-0.14803+0.38156j),"(28,)",1,9,6.491477076306115,17.291611801882702,10.800134725576587,-1.27821e-07,0.09914700000000001,58.55712526097611,54.06069222669368,(8.090940900484643e-06+0.6000073443181111j),8.090940900484643e-06,0.6000073443181111
754,,,,,(-2.5056e-10-3.2703e-09j),(-5.8772e-09-1.0838e-08j),(0.01511-0.017585j),(0.02485-0.083571j),"(28,)",2,9,-5.706157144080252,5.7987699080248145,11.504927052105065,,,,,(9.993825326678512e-08-1.0004266544231385e-07j),9.993825326678512e-08,-1.0004266544231385e-07
755,,,,,(-9.9314e-10+8.504e-10j),(-2.8519e-09+3.4846e-09j),(-0.0092109-0.00072133j),(-0.031686+0.0031473j),"(28,)",3,9,-13.697705229547108,-2.950314059388586,10.747391170158522,,,,,(9.99423770760026e-08-1.0004580434982948e-07j),9.99423770760026e-08,-1.0004580434982948e-07
756,3.2126e-10,0.031306,-0.3,3.0,(0.070879+6.8834e-09j),(-0.17011+0.029679j),(-0.060588-0.062625j),(-0.05049+0.28334j),"(29,)",1,1,1.0872797670642236,14.233486220752896,13.146206453688672,-9.637799999999999e-11,0.093918,29.5904428794267,28.222779743499636,(0.20521475879049175+0.563805699261199j),0.20521475879049175,0.563805699261199
757,,,,,(-5.3446e-10-3.1192e-10j),(-2.3164e-09-2.479e-10j),(-0.0011159-0.0042362j),(-0.010337-0.012827j),"(29,)",2,1,-20.179409162051996,-8.674433590714802,11.504975571337194,,,,,(9.99480086441465e-08-1.000418987016027e-07j),9.99480086441465e-08,-1.000418987016027e-07
758,,,,,(-1.0839e-10+3.3484e-10j),(-1.6407e-10+1.2004e-09j),(-0.0022143+0.0011303j),(-0.0068255+0.0051786j),"(29,)",3,1,-25.09992150142474,-14.353022925125686,10.746898576299056,,,,,(9.994164463347077e-08-1.0004280991884961e-07j),9.994164463347077e-08,-1.0004280991884961e-07
759,3.6512e-09,0.029871,-0.3,3.0,(0.079527+7.1138e-09j),(-0.17978+0.029269j),(-0.063203-0.07162j),(-0.056642+0.29825j),"(29,)",1,2,1.4605045755106807,14.69703164255061,13.236527067039926,-1.09536e-09,0.089613,34.472317511410154,32.91032322486694,(0.20521153528910493+0.5638102538747846j),0.20521153528910493,0.5638102538747846
760,,,,,(-7.5573e-10-4.6906e-10j),(-3.3089e-09-4.5032e-10j),(-0.0014249-0.0061158j),(-0.014284-0.018805j),"(29,)",2,2,-17.05166326054027,-5.546599709083258,11.505063551457013,,,,,(9.993997622364202e-08-1.0004559317317192e-07j),9.993997622364202e-08,-1.0004559317317192e-07
761,,,,,(-2.0372e-10+4.563e-10j),(-4.1369e-10+1.6707e-09j),(-0.0032991+0.0012609j),(-0.010426+0.0062803j),"(29,)",3,2,-22.05026706304165,-11.303469722870286,10.746797340171366,,,,,(9.99410352090793e-08-1.000422325509706e-07j),9.99410352090793e-08,-1.000422325509706e-07
762,1.3282e-08,0.028288,-0.3,3.0,(0.089231+7.2564e-09j),(-0.18849+0.028267j),(-0.065221-0.081876j),(-0.063174+0.31131j),"(29,)",1,3,1.7540842505541554,15.090503378891283,13.336419128337129,-3.9846e-09,0.084864,39.81231961903749,38.04756256304204,(0.20521771598177704+0.5638289036991012j),0.20521771598177704,0.5638289036991012
763,,,,,(-9.7175e-10-6.8054e-10j),(-4.383e-09-8.4148e-10j),(-0.0014569-0.0082649j),(-0.017695-0.026133j),"(29,)",2,3,-14.532653417200692,-3.0275028860908515,11.505150531109841,,,,,(9.994268385287802e-08-1.0004646268026341e-07j),9.994268385287802e-08,-1.0004646268026341e-07
764,,,,,(-3.1161e-10+5.7043e-10j),(-7.098e-10+2.1245e-09j),(-0.0044105+0.0012938j),(-0.014176+0.007067j),"(29,)",3,3,-19.762039075711147,-9.015267985201307,10.746771090509842,,,,,(9.994348299241697e-08-1.0004228313294224e-07j),9.994348299241697e-08,-1.0004228313294224e-07
765,3.5636e-08,0.026821,-0.3,3.0,(0.10012+7.3113e-09j),(-0.19617+0.026395j),(-0.066589-0.093633j),(-0.070487+0.32228j),"(29,)",1,4,2.0101718403854916,15.419126406527457,13.408954566141965,-1.06908e-08,0.080463,45.25724236854202,43.28290682922585,(0.2052139814010438+0.5638112265513983j),0.2052139814010438,0.5638112265513983
766,,,,,(-1.1566e-09-9.5184e-10j),(-5.4335e-09-1.4876e-09j),(-0.0010251-0.010544j),(-0.019713-0.034617j),"(29,)",2,4,-12.509335474413717,-1.0046974646585318,11.504638009755187,,,,,(9.994513267566194e-08-1.0004568852195961e-07j),9.994513267566194e-08,-1.0004568852195961e-07
767,,,,,(-4.1295e-10+6.7812e-10j),(-9.8762e-10+2.5525e-09j),(-0.0054568+0.0013272j),(-0.017706+0.0078158j),"(29,)",3,4,-18.021941106436184,-7.2747478367871885,10.747193269648998,,,,,(9.994050189902871e-08-1.0004433668008424e-07j),9.994050189902871e-08,-1.0004433668008424e-07
768,7.7875e-08,0.02581,-0.3,3.0,(0.11233+7.2473e-09j),(-0.20274+0.023457j),(-0.067234-0.10711j),(-0.07883+0.33089j),"(29,)",1,5,2.272352828881212,15.684869885428236,13.412517056547024,-2.3362499999999998e-08,0.07743,49.995839149554406,47.81649396293427,(0.2052134522129587+0.5638218851039695j),0.2052134522129587,0.5638218851039695
769,,,,,(-1.2695e-09-1.2795e-09j),(-6.3236e-09-2.4388e-09j),(5.0259e-05-0.012745j),(-0.019403-0.043824j),"(29,)",2,5,-10.903435625528392,0.6013466464335998,11.504782271961993,,,,,(9.994464282677353e-08-1.0004504598466851e-07j),9.994464282677353e-08,-1.0004504598466851e-07
770,,,,,(-4.9738e-10+7.9239e-10j),(-1.2043e-09+2.9856e-09j),(-0.0064402+0.0014695j),(-0.020955+0.008896j),"(29,)",3,5,-16.611889810637322,-5.864899801390697,10.746990009246623,,,,,(9.994388817595765e-08-1.0004768173641999e-07j),9.994388817595765e-08,-1.0004768173641999e-07
771,1.3908e-07,0.025122,-0.3,3.0,(0.12604+7.1184e-09j),(-0.20828+0.020329j),(-0.0672-0.12211j),(-0.086891+0.33779j),"(29,)",1,6,2.480481573000479,15.902749398329295,13.422267825328815,-4.1724e-08,0.07536599999999999,54.00241079531881,51.65346664278322,(0.20521293292521098+0.5638084106847316j),0.20521293292521098,0.5638084106847316
